State,County,lat,long,ID_loc
missouri,lincoln,39.0605477,-90.95935899999999,744
missouri,linn,39.8652349,-93.1104004,745
missouri,livingston,39.7639036,-93.55739190000001,746
missouri,macon,39.8416253,-92.5675118,747
missouri,madison,37.491469099999996,-90.35676690000001,748
missouri,maries,38.1683782,-91.928925,749
missouri,marion,39.808057299999994,-91.6318781,750
missouri,mcdonald,36.625983899999994,-94.3529462,751
missouri,mercer,40.4095007,-93.57887059999999,752
missouri,miller,38.2118765,-92.43435440000002,753
missouri,mississippi,39.548248,-91.153628,754
missouri,moniteau,38.6074608,-92.5851064,755
missouri,monroe,39.494421,-91.9896892,756
missouri,montgomery,38.9682313,-91.48213259999999,757
missouri,morgan,38.417734100000004,-92.91837240000001,758
missouri,new madrid,36.574960600000004,-89.6780945,759
missouri,newton,36.9070237,-94.34241949999999,760
missouri,nodaway,40.3483437,-94.8723663,761
missouri,oregon,36.690974700000005,-91.4219804,762
missouri,osage,38.4637283,-91.8708392,763
missouri,ozark,36.6467816,-92.4575198,764
missouri,pemiscot,36.21049489999999,-89.8351486,765
missouri,perry,37.7107349,-89.84302480000001,766
missouri,pettis,38.7346291,-93.2991713,767
missouri,phelps,37.913292,-91.81681259999999,768
missouri,pike,39.3683251,-91.18256170000001,769
missouri,platte,39.3770348,-94.7716306,770
missouri,polk,37.6200803,-93.4087994,771
missouri,pulaski,37.8402606,-92.2248398,772
missouri,putnam,40.489040700000004,-92.9709709,773
missouri,ralls,39.552012,-91.547611,774
missouri,randolph,39.4418988,-92.50092149999999,775
missouri,ray,39.366172600000006,-93.9888262,776
missouri,reynolds,37.3762658,-90.9659462,777
missouri,ripley,36.647873499999996,-90.8887906,778
missouri,saline,39.125618599999996,-93.2300648,779
missouri,schuyler,40.4644896,-92.5152037,780
missouri,scotland,40.4479304,-92.1527305,781
missouri,scott,37.0516647,-89.5523071,782
missouri,shannon,37.1498052,-91.4328245,783
missouri,shelby,39.800453499999996,-92.071021,784
missouri,st charles,38.7829598,-90.481424,785
missouri,st clair,38.059294200000004,-93.79454559999999,786
missouri,st francois,37.7763775,-90.5089041,787
missouri,st louis,38.6268039,-90.1994097,788
missouri,ste genevieve,37.88958,-90.18566369999999,789
missouri,ste. genevieve,37.88958,-90.18566369999999,790
missouri,stoddard,36.855664600000004,-89.9451636,791
missouri,stone,36.7377156,-93.4555059,792
missouri,sullivan,40.1993002,-93.1140993,793
missouri,taney,36.6563729,-93.0665776,794
missouri,texas,37.335460100000006,-91.9808332,795
missouri,vernon,37.8639924,-94.3800151,796
missouri,warren,38.753510600000006,-91.14539479999999,797
missouri,washington,38.561062299999996,-91.01302079999999,798
missouri,wayne,37.112913299999995,-90.48091490000002,799
missouri,webster,37.2895151,-92.87921109999999,800
missouri,worth,40.46848370000001,-94.4176406,801
missouri,wright,37.273100799999995,-92.47659990000001,802
nebraska,adams,40.5125798,-98.5148588,803
nebraska,antelope,42.1864809,-98.07169429999999,804
nebraska,arthur,41.572128799999994,-101.6974898,805
nebraska,banner,41.5563636,-103.7384564,806
nebraska,blaine,41.919583700000004,-99.979237,807
nebraska,boone,41.7103804,-98.0544842,808
nebraska,box butte,42.2130279,-103.0700157,809
nebraska,boyd,42.916011,-98.7614212,810
nebraska,brown,42.4068829,-99.9120353,811
nebraska,buffalo,40.84216179999999,-99.08458159999999,812
nebraska,burt,41.855662,-96.3357902,813
nebraska,butler,41.214245399999996,-97.13841190000001,814
nebraska,cass,40.901731299999994,-96.1922102,815
nebraska,cedar,42.5947161,-97.23993730000001,816
nebraska,chase,40.5217576,-101.69317579999999,817
nebraska,cherry,42.5560174,-101.15030420000001,818
nebraska,cheyenne,41.2053619,-102.97967129999999,819
nebraska,clay,40.5020772,-98.0695257,820
nebraska,colfax,41.5738643,-97.08284870000001,821
nebraska,cuming,41.9233919,-96.7921475,822
nebraska,custer,41.4022198,-99.72722409999999,823
nebraska,dakota,42.4049316,-96.5677015,824
nebraska,dawes,42.71723,-103.12165279999999,825
nebraska,dawson,40.877643799999994,-99.8505693,826
nebraska,deuel,41.1097054,-102.32612490000001,827
nebraska,dixon,42.4351249,-96.8792569,828
nebraska,dodge,41.585770000000004,-96.6789773,829
nebraska,douglas,41.295411200000004,-96.1415672,830
nebraska,dundy,40.184987400000004,-101.6959427,831
nebraska,fillmore,40.5292953,-97.59972900000001,832
nebraska,franklin,40.1715234,-98.96875849999999,833
nebraska,frontier,40.5520473,-100.4230266,834
nebraska,furnas,40.179127799999996,-99.8981009,835
nebraska,gage,40.246944899999995,-96.7021336,836
nebraska,garden,41.6440533,-102.3392806,837
nebraska,garfield,41.895742999999996,-99.0097985,838
nebraska,gosper,40.514505299999996,-99.8185651,839
nebraska,grant,41.9231444,-101.73540609999999,840
nebraska,greeley,41.559574600000005,-98.53009140000002,841
nebraska,hall,40.862733500000004,-98.5122907,842
nebraska,hamilton,40.85698529999999,-98.0470062,843
nebraska,harlan,40.1617382,-99.4349368,844
nebraska,hayes,40.5335592,-101.0605971,845
nebraska,hitchcock,40.165957299999995,-101.0387468,846
nebraska,holt,42.43044520000001,-98.75407829999999,847
nebraska,hooker,41.907847100000005,-101.1572302,848
nebraska,howard,41.227424,-98.5174349,849
nebraska,jefferson,40.185543,-97.1786805,850
nebraska,johnson,40.391558700000004,-96.2796179,851
nebraska,kearney,40.699478000000006,-99.081858,852
nebraska,keith,41.1973065,-101.6862537,853
nebraska,keya paha,42.8866032,-99.6995454,854
nebraska,kimball,41.1881305,-103.6997645,855
nebraska,knox,42.620669799999995,-97.89014449999999,856
nebraska,lancaster,40.7768326,-96.71110390000001,857
nebraska,lincoln,40.8,-96.66782099999999,858
nebraska,logan,41.5590057,-100.5030548,859
nebraska,loup,41.9075834,-99.4608177,860
nebraska,madison,41.906494200000004,-97.5961512,861
nebraska,mcpherson,41.5621689,-101.082432,862
nebraska,merrick,41.1650536,-98.05319370000001,863
nebraska,morrill,41.683432,-103.0100258,864
nebraska,nance,41.3947359,-98.002421,865
nebraska,nemaha,40.3837713,-95.8518344,866
nebraska,nuckolls,40.162128499999994,-98.047997,867
nebraska,otoe,40.656685100000004,-96.1444582,868
nebraska,pawnee,40.122324799999994,-96.2629022,869
nebraska,perkins,40.8501242,-101.6522162,870
nebraska,phelps,40.507864700000006,-99.42566500000001,871
nebraska,pierce,42.259126200000004,-97.6036812,872
nebraska,platte,41.5760383,-97.51149000000001,873
nebraska,polk,41.1893645,-97.57024399999999,874
nebraska,red willow,40.1686191,-100.45509009999999,875
nebraska,richardson,40.1194651,-95.7607517,876
nebraska,rock,42.41526029999999,-99.456071,877
nebraska,saline,40.507961200000004,-97.175536,878
nebraska,sarpy,41.1193462,-96.09308100000001,879
nebraska,saunders,41.22600070000001,-96.65208340000001,880
nebraska,scotts bluff,41.8555787,-103.7088303,881
nebraska,seward,40.8695533,-97.1706676,882
nebraska,sheridan,42.454288500000004,-102.4089285,883
nebraska,sherman,41.220687700000006,-98.99384,884
nebraska,sioux,42.5055628,-103.7745337,885
nebraska,stanton,41.922068700000004,-97.21411579999999,886
nebraska,thayer,40.1682672,-97.63481879999999,887
nebraska,thomas,41.9116541,-100.5558924,888
nebraska,thurston,42.1837827,-96.53949859999999,889
nebraska,valley,41.5595723,-98.9805484,890
nebraska,washington,41.5407766,-96.246548,891
nebraska,wayne,42.1941294,-97.169623,892
nebraska,webster,40.1677552,-98.5260923,893
nebraska,wheeler,41.899806899999994,-98.53094870000001,894
nebraska,york,40.868095000000004,-97.592026,895
north dakota,adams,46.073285999999996,-102.5315028,896
north dakota,barnes,46.9310489,-98.06788490000001,897
north dakota,benson,48.019136200000005,-99.403103,898
north dakota,billings,47.0456305,-103.3943708,899
north dakota,bottineau,48.82723,-100.445698,900
north dakota,bowman,46.1830618,-103.3949061,901
north dakota,burke,48.7882181,-102.52958670000001,902
north dakota,burleigh,46.9498874,-100.5127667,903
north dakota,cass,46.9241972,-97.22063100000001,904
north dakota,cavalier,48.793881400000004,-97.6223098,905
north dakota,dickey,46.0952757,-98.5322728,906
north dakota,divide,48.8189219,-103.5180387,907
north dakota,dunn,47.30612,-102.6112348,908
north dakota,eddy,47.7113958,-98.9087265,909
north dakota,emmons,46.2575403,-100.25749420000001,910
north dakota,foster,47.4642277,-98.8815333,911
north dakota,golden valley,46.931794399999994,-103.86684140000001,912
north dakota,grand forks,47.9078244,-97.0592028,913
north dakota,grant,46.3441037,-101.62618370000001,914
north dakota,griggs,47.4473179,-98.26161579999999,915
north dakota,hettinger,46.0013946,-102.63682390000001,916
north dakota,kidder,46.9636218,-99.79526750000001,917
north dakota,la moure,48.8319389,-97.9298186,918
north dakota,logan,46.4650338,-99.45017209999999,919
north dakota,mchenry,48.1907427,-100.65378,920
north dakota,mcintosh,46.1097938,-99.42434109999999,921
north dakota,mckenzie,47.770253600000004,-103.4734684,922
north dakota,mclean,47.6002156,-101.1719782,923
north dakota,mercer,47.33476629999999,-101.8650031,924
north dakota,morton,46.72447329999999,-101.16445429999999,925
north dakota,mountrail,48.230321,-102.3603325,926
north dakota,nelson,47.8852229,-98.1774434,927
north dakota,oliver,47.1077709,-101.35244859999999,928
north dakota,pembina,48.7530787,-97.5532833,929
north dakota,pierce,48.19571079999999,-100.0625504,930
north dakota,ramsey,48.242619899999994,-98.70624190000001,931
north dakota,ransom,46.4519081,-97.6903091,932
north dakota,renville,48.6579169,-101.7009103,933
north dakota,richland,46.2247251,-96.9470748,934
north dakota,rolette,48.7419695,-99.83803359999999,935
north dakota,sargent,46.11017929999999,-97.6291809,936
north dakota,sheridan,47.5321614,-100.367913,937
north dakota,sioux,46.0654725,-100.978187,938
north dakota,slope,46.446465100000005,-103.4507022,939
north dakota,stark,46.7870161,-102.7338349,940
north dakota,steele,47.4413054,-97.7450372,941
north dakota,stutsman,46.9596318,-98.9742609,942
north dakota,towner,48.6481504,-99.2322581,943
north dakota,traill,47.443850399999995,-97.17970009999999,944
north dakota,walsh,48.369378399999995,-97.7469943,945
north dakota,ward,48.2488309,-101.62426070000001,946
north dakota,wells,47.5664224,-99.6508819,947
north dakota,williams,48.3629861,-103.4958386,948
ohio,adams,38.8398935,-83.5051704,949
ohio,allen,40.807779700000005,-84.0572225,950
ohio,ashland,40.7887367,-82.2360391,951
ohio,ashtabula,41.7167229,-80.74947,952
ohio,athens,39.3289242,-82.1012479,953
ohio,auglaize,40.5942186,-84.2641951,954
ohio,belmont,40.0057737,-81.0097516,955
ohio,brown,38.9092542,-83.8836555,956
ohio,butler,39.4233043,-84.5936897,957
ohio,carroll,40.5250362,-81.09272340000001,958
ohio,champaign,40.172698700000005,-83.77019990000001,959
ohio,clark,39.92296760000001,-83.7905959,960
ohio,clermont,39.0678155,-84.15663409999999,961
ohio,clinton,39.425987299999996,-83.8445792,962
ohio,columbiana,40.7787016,-80.7648602,963
ohio,coshocton,40.2905684,-81.92714409999999,964
ohio,crawford,40.870590899999996,-82.9065596,965
ohio,cuyahoga,41.4301347,-81.6905558,966
ohio,darke,40.168765,-84.631372,967
ohio,defiance,41.32030579999999,-84.5084835,968
ohio,delaware,40.231768599999995,-82.96510450000001,969
ohio,erie,41.35064620000001,-82.64044799999999,970
ohio,fairfield,39.788611100000004,-82.64188829999999,971
ohio,fayette,39.583988899999994,-83.4401122,972
ohio,franklin,40.0283162,-83.0076657,973
ohio,fulton,41.604581700000004,-84.11410479999999,974
ohio,gallia,38.795246500000005,-82.35562159999999,975
ohio,geauga,41.476824900000004,-81.1850459,976
ohio,greene,39.6908207,-83.9175037,977
ohio,guernsey,40.0802222,-81.4859433,978
ohio,hamilton,39.2085354,-84.55018740000001,979
ohio,hancock,40.9939911,-83.6587588,980
ohio,hardin,40.6880457,-83.68353370000001,981
ohio,harrison,40.2694328,-81.1289112,982
ohio,henry,41.281810899999996,-84.0581255,983
ohio,highland,39.1802516,-83.6304344,984
ohio,hocking,39.4644491,-82.54697220000001,985
ohio,holmes,40.584011700000005,-81.93040450000001,986
ohio,huron,41.1305303,-82.591828,987
ohio,jackson,39.0131871,-82.60890429999999,988
ohio,jefferson,40.3792938,-80.7847619,989
ohio,knox,40.4467896,-82.4056302,990
ohio,lake,41.7064789,-81.2380032,991
ohio,lawrence,38.6065461,-82.5702511,992
ohio,licking,40.131804100000004,-82.46278559999999,993
ohio,logan,40.4430521,-83.7414465,994
ohio,lorain,41.467323799999996,-82.1781904,995
ohio,lucas,41.6508446,-83.621321,996
ohio,madison,39.8868227,-83.3937233,997
ohio,mahoning,40.983013299999996,-80.78264159999999,998
ohio,marion,40.5885271,-83.18952490000001,999
ohio,medina,41.1000764,-81.9382517,1000
ohio,meigs,39.1099292,-82.04207690000001,1001
ohio,mercer,40.436786600000005,-84.6109122,1002
ohio,miami,40.058025799999996,-84.2236524,1003
ohio,monroe,39.7157533,-81.1078783,1004
ohio,montgomery,39.6837328,-84.2854817,1005
ohio,morgan,39.594395299999995,-81.877978,1006
ohio,morrow,40.45743579999999,-82.7771661,1007
ohio,muskingum,40.006416200000004,-81.9984697,1008
ohio,noble,39.7517148,-81.4957347,1009
ohio,ottawa,41.5421375,-83.213342,1010
ohio,paulding,41.162840100000004,-84.5902954,1011
ohio,perry,39.6370289,-82.2044367,1012
ohio,pickaway,39.672532700000005,-83.0373284,1013
ohio,pike,39.10563870000001,-83.06114040000001,1014
ohio,portage,41.1496775,-81.2082,1015
ohio,preble,39.8125011,-84.6411162,1016
ohio,putnam,41.0677672,-84.1686932,1017
ohio,richland,40.776322,-82.5302254,1018
ohio,ross,39.345550700000004,-83.077359,1019
ohio,sandusky,41.448939700000004,-82.7079605,1020
ohio,scioto,38.823448,-83.01714100000001,1021
ohio,seneca,41.134370200000006,-83.1194199,1022
ohio,shelby,40.3491604,-84.1593008,1023
ohio,stark,40.7214654,-81.4399734,1024
ohio,summit,41.1457902,-81.5333603,1025
ohio,trumbull,41.3068487,-80.7661017,1026
ohio,tuscarawas,40.375946899999995,-81.464888,1027
ohio,union,40.325593700000006,-83.36768590000001,1028
ohio,van wert,40.8014651,-84.600988,1029
ohio,vinton,39.274435499999996,-82.4740302,1030
ohio,warren,39.420397799999996,-84.180897,1031
ohio,washington,39.4782641,-81.54889449999999,1032
ohio,wayne,40.8615819,-81.90346170000001,1033
ohio,williams,41.5018224,-84.59237850000001,1034
ohio,wood,41.277666100000005,-83.6643025,1035
ohio,wyandot,40.865471,-83.28105390000002,1036
south dakota,aurora,43.6963371,-98.57224609999999,1037
south dakota,beadle,44.4157764,-98.2751583,1038
south dakota,bennett,43.1854085,-101.655263,1039
south dakota,bon homme,43.0067408,-97.8721324,1040
south dakota,brookings,44.311461,-96.79844,1041
south dakota,brown,45.5832968,-98.3674786,1042
south dakota,brule,43.684830100000006,-99.0538876,1043
south dakota,buffalo,44.0646363,-99.1707339,1044
south dakota,butte,44.912173100000004,-103.5267067,1045
south dakota,campbell,45.7560544,-100.0441548,1046
south dakota,charles mix,43.225787100000005,-98.6162758,1047
south dakota,clark,44.8684319,-97.7431382,1048
south dakota,clay,42.9190617,-96.9712933,1049
south dakota,codington,44.9695646,-97.19765129999999,1050
south dakota,corson,45.713520700000004,-101.1797766,1051
south dakota,custer,43.766651,-103.59880600000001,1052
south dakota,davison,43.6660467,-98.1383168,1053
south dakota,day,45.3658879,-97.6152661,1054
south dakota,deuel,44.755435299999995,-96.67155100000001,1055
south dakota,dewey,45.17889829999999,-100.8592127,1056
south dakota,douglas,43.3969325,-98.34066729999999,1057
south dakota,edmunds,45.4163408,-99.2220208,1058
south dakota,fall river,43.2264954,-103.5791473,1059
south dakota,faulk,45.0743643,-99.17397779999999,1060
south dakota,grant,45.1690114,-96.7057561,1061
south dakota,gregory,43.17137879999999,-99.1674843,1062
south dakota,haakon,44.288774100000005,-101.5756888,1063
south dakota,hamlin,44.6754502,-97.20058159999999,1064
south dakota,hand,44.5405047,-99.0053027,1065
south dakota,hanson,43.661554100000004,-97.79453609999999,1066
south dakota,harding,45.5509163,-103.4791412,1067
south dakota,hughes,44.4047339,-99.946102,1068
south dakota,hutchinson,43.327141299999994,-97.7396791,1069
south dakota,hyde,44.510340500000005,-99.49367190000001,1070
south dakota,jackson,43.668546,-101.6595883,1071
south dakota,jerauld,44.0797601,-98.61820420000001,1072
south dakota,jones,43.9667174,-100.6853793,1073
south dakota,kingsbury,44.3631469,-97.4882433,1074
south dakota,lake,44.0188394,-97.12672909999999,1075
south dakota,lawrence,44.3501591,-103.8248538,1076
south dakota,lincoln,43.2724187,-96.7387762,1077
south dakota,lyman,43.9176386,-99.85816379999999,1078
south dakota,marshall,45.7619018,-97.6300108,1079
south dakota,mccook,43.6719795,-97.37153,1080
south dakota,mcpherson,45.7350535,-99.2473056,1081
south dakota,meade,44.5263375,-102.6463435,1082
south dakota,mellette,43.561525,-100.7249944,1083
south dakota,miner,44.012951799999996,-97.60434509999999,1084
south dakota,minnehaha,43.6680284,-96.78376259999999,1085
south dakota,moody,43.998215,-96.66713850000001,1086
south dakota,oglala lakota,43.2977026,-102.56375159999999,1087
south dakota,pennington,43.995574600000005,-102.7854668,1088
south dakota,perkins,45.52880220000001,-102.50535450000001,1089
south dakota,potter,45.0764805,-99.9607952,1090
south dakota,roberts,45.6000291,-97.00002380000001,1091
south dakota,sanborn,44.0089691,-98.0834349,1092
south dakota,spink,44.9438314,-98.3730958,1093
south dakota,stanley,44.418968400000004,-100.802728,1094
south dakota,sully,44.7173891,-100.06901490000001,1095
south dakota,todd,43.184924,-100.7438395,1096
south dakota,tripp,43.3235158,-99.8941094,1097
south dakota,turner,43.325637799999996,-97.136978,1098
south dakota,union,42.8717888,-96.6772947,1099
south dakota,walworth,45.404385299999994,-100.00729720000001,1100
south dakota,washabaugh,43.569990999999995,-101.66033900000001,1101
south dakota,washington,30.528989000000003,-98.357235,1102
south dakota,yankton,42.8712938,-97.39670109999999,1103
south dakota,ziebach,44.9241074,-101.7110445,1104
