,Cor_is,Cor_train,training_RMSE,Iteration,test_RMSE
175,0.8503286481925688,0.978351031467454,2.1911981105804443,175000.0,8.997529029846191
176,0.8566420767464968,0.9786902546475005,2.171534538269043,176000.0,8.552116394042969
177,0.850435835922584,0.9827181945189424,2.0305209159851074,177000.0,9.071762084960938
178,0.8523408671181522,0.9811098165360049,2.098592519760132,178000.0,9.022812843322754
179,0.8480346544663357,0.9836954475070356,1.9848392009735107,179000.0,9.139229774475098
180,0.8502689249414858,0.9734529814070211,2.416900634765625,180000.0,9.138484954833984
181,0.8498409306144974,0.9787889915149007,2.094216823577881,181000.0,9.014726638793945
182,0.8535807119382206,0.9789936346884999,2.223919630050659,182000.0,8.802350044250488
183,0.8520258174036646,0.9809314314537833,2.1076431274414062,183000.0,8.830368041992188
184,0.8532755321326005,0.9798767762630368,2.1562185287475586,184000.0,8.874719619750977
185,0.8532457026412714,0.9784010168652971,2.2451765537261963,185000.0,9.056747436523438
186,0.8535895965616933,0.9800801424704905,2.1430840492248535,186000.0,8.84123420715332
187,0.8521396426577378,0.9771909409974056,2.276218891143799,187000.0,8.964863777160645
188,0.8494194718596617,0.9822350151878316,2.0611565113067627,188000.0,8.956209182739258
189,0.8504312838873103,0.9834810778805781,1.9535598754882812,189000.0,8.81390380859375
190,0.8464006542752225,0.9794682237050492,2.1676337718963623,190000.0,8.822437286376953
191,0.8490769078304314,0.9837946279619161,1.981576681137085,191000.0,8.993094444274902
192,0.8484108626088486,0.980046240620214,2.06229829788208,192000.0,8.948827743530273
193,0.8495353114319059,0.9789071005458155,2.2014553546905518,193000.0,8.935349464416504
194,0.8509098055319713,0.9793137891623579,2.164862632751465,194000.0,8.931917190551758
195,0.8477456125904588,0.9781663620859748,2.2014272212982178,195000.0,9.090617179870605
196,0.8497196620843086,0.9752186230133393,2.34419846534729,196000.0,9.196380615234375
197,0.8466954085300091,0.983048856160212,1.9592955112457275,197000.0,9.18796443939209
198,0.8458776756257674,0.9774705272118569,2.3087804317474365,198000.0,9.153922080993652
199,0.848517566956645,0.9822830236503444,1.9719836711883545,199000.0,9.183555603027344
200,0.847416367337001,0.9812377643458031,2.1095993518829346,200000.0,9.148375511169434
201,0.8465574919484014,0.981702760380745,2.0774338245391846,201000.0,9.075901985168457
202,0.8499235007652003,0.9787690088681776,2.1701834201812744,202000.0,9.054271697998047
203,0.8462451895926111,0.9802580125060653,2.1924891471862793,203000.0,9.15886402130127
204,0.8494513696697563,0.981191011148875,2.136364459991455,204000.0,9.055461883544922
205,0.8462519050803462,0.9803334346523597,2.189272165298462,205000.0,8.937087059020996
206,0.8486075916349828,0.977140845738386,2.3269166946411133,206000.0,9.088558197021484
207,0.8491977414337523,0.9806831188125362,2.016368865966797,207000.0,8.88457202911377
208,0.8484685054084622,0.9819948896863984,2.0016567707061768,208000.0,8.935608863830566
209,0.848575890559259,0.9808322372539227,2.1467933654785156,209000.0,9.290443420410156
210,0.8486558899085005,0.9827657721918803,1.98961341381073,210000.0,9.198100090026855
211,0.8466374692725458,0.9785900134485467,2.2012672424316406,211000.0,9.227213859558105
212,0.8480218186319226,0.9829198947207545,1.9894990921020508,212000.0,8.929920196533203
213,0.8491172339423732,0.9771777910746435,2.295910596847534,213000.0,9.183317184448242
214,0.8509893743900037,0.9815988648113692,2.1085925102233887,214000.0,8.604358673095703
215,0.8496268371115958,0.9827987873542564,2.007328987121582,215000.0,8.790910720825195
216,0.8472353077752657,0.9820158661631968,2.042414903640747,216000.0,9.062631607055664
217,0.8477135700802158,0.9804503102961837,2.0905449390411377,217000.0,8.941006660461426
218,0.8435875933810126,0.9816244835676851,2.0450074672698975,218000.0,9.166498184204102
219,0.8505783867330459,0.9835792798553405,1.9460599422454834,219000.0,9.103439331054688
220,0.8483233999979198,0.9775070121054784,2.2583539485931396,220000.0,9.145601272583008
221,0.8451502864335906,0.980506826129316,2.069152593612671,221000.0,9.261894226074219
222,0.8491912165796351,0.9852382729795854,1.87051260471344,222000.0,8.850698471069336
223,0.8499172204902566,0.9830981140766458,1.9676727056503296,223000.0,9.025126457214355
224,0.8504321390883686,0.9817461243831254,2.0418994426727295,224000.0,8.917736053466797
225,0.8466774903961013,0.9834047941069147,1.942118525505066,225000.0,9.074264526367188
226,0.8487875345360463,0.978717967336432,2.2257769107818604,226000.0,8.98991870880127
227,0.8445229167152416,0.9816140441131654,2.09024977684021,227000.0,8.995924949645996
228,0.8469236679333777,0.9828075382999545,1.9458155632019043,228000.0,9.056098937988281
229,0.8460219584787464,0.9801599151977728,2.1227667331695557,229000.0,8.797264099121094
230,0.8441644964940828,0.9836519735620192,1.9623409509658813,230000.0,9.204959869384766
231,0.8443750571079269,0.9807108189488604,2.0938615798950195,231000.0,9.12904167175293
232,0.848311328561411,0.9792911424159526,2.1356101036071777,232000.0,8.766935348510742
233,0.8503178453335195,0.9844367820446788,1.9740369319915771,233000.0,8.755364418029785
234,0.8461634769298534,0.9789159628929032,2.1598851680755615,234000.0,8.89727783203125
235,0.8467447804079699,0.9819589256362984,2.0374178886413574,235000.0,9.062124252319336
236,0.843777332400692,0.9799355268381954,2.1326282024383545,236000.0,9.105658531188965
237,0.8445748338762856,0.9820934252263852,1.9803698062896729,237000.0,9.195466041564941
238,0.8451254778368137,0.981814658705616,2.0622661113739014,238000.0,9.190498352050781
239,0.8446180947835721,0.9819344926698236,2.0727474689483643,239000.0,9.343255043029785
240,0.8401965514906743,0.9832315867950233,1.9473851919174194,240000.0,9.27526569366455
241,0.8415681350545446,0.9821151700716888,2.0099611282348633,241000.0,9.0914945602417
242,0.8430878602086601,0.9824509974331143,1.9742608070373535,242000.0,9.366179466247559
243,0.8491074566167447,0.9833214545558785,1.9056661128997803,243000.0,9.075075149536133
244,0.8450530025262807,0.9813914677363091,2.0892391204833984,244000.0,9.148098945617676
245,0.8478914896433479,0.9823407038163214,2.062748908996582,245000.0,9.08293342590332
246,0.8464295193045913,0.9807639182412434,2.1329429149627686,246000.0,9.13535213470459
247,0.8435101557145636,0.9822126879161616,2.0264041423797607,247000.0,9.09089469909668
248,0.8404667485359297,0.9854379949510561,1.8472157716751099,248000.0,8.979442596435547
249,0.8472753491955342,0.9809913451616262,2.0928516387939453,249000.0,8.99039363861084
250,0.8485444779572107,0.9850969466275348,1.8669739961624146,250000.0,9.107206344604492
251,0.8459486397344453,0.977506725186282,2.2412564754486084,251000.0,8.94638442993164
252,0.8444369002785338,0.9844390122653293,1.8565253019332886,252000.0,9.052544593811035
253,0.8409199370178896,0.97809416674476,2.2308149337768555,253000.0,9.288538932800293
254,0.8458002500609766,0.9842140088585767,1.8714066743850708,254000.0,9.11807632446289
255,0.8414398821315999,0.9840034474747085,1.923645257949829,255000.0,9.326383590698242
256,0.8454186783805956,0.9840386207568721,1.9325098991394043,256000.0,9.173957824707031
257,0.8392137621408833,0.9829154060987186,2.0814197063446045,257000.0,9.280637741088867
258,0.84431556919132,0.9800728542369813,2.145920991897583,258000.0,9.022788047790527
259,0.8445067794393635,0.9857376926670443,1.861344337463379,259000.0,9.356081008911133
260,0.8452333775629401,0.9800911565191455,2.05983304977417,260000.0,9.23232364654541
261,0.8420834251405763,0.9847059852022204,1.9183958768844604,261000.0,9.053215980529785
262,0.8423557082136769,0.9824092147415077,2.0201528072357178,262000.0,9.186555862426758
263,0.8447366876100861,0.9837992866785082,1.8954318761825562,263000.0,9.271312713623047
264,0.8415107999726218,0.9834432707877476,1.9491488933563232,264000.0,9.341459274291992
265,0.8444619286597774,0.9781683344711131,2.180433988571167,265000.0,9.24654483795166
266,0.8418165455443589,0.9825288939604193,1.957647442817688,266000.0,9.144758224487305
267,0.8413756171283737,0.9775763754593129,2.241119384765625,267000.0,9.142779350280762
268,0.8426326987498762,0.9804694068379084,2.040729284286499,268000.0,9.203885078430176
269,0.8376652084443904,0.9811892404382928,2.080653667449951,269000.0,9.40337085723877
270,0.8415481313454298,0.9838799387057068,1.9834117889404297,270000.0,9.298683166503906
271,0.84316195778326,0.9828286708483945,1.9518194198608398,271000.0,9.202256202697754
272,0.8448312499796816,0.9832708172334541,1.9797754287719727,272000.0,9.237853050231934
273,0.8407582599875235,0.9819128190562847,2.0805561542510986,273000.0,9.443501472473145
274,0.8392779918075883,0.9804878000436436,2.055469036102295,274000.0,9.047093391418457
275,0.8398258976660582,0.9825637445450145,2.0087013244628906,275000.0,9.32219123840332
276,0.8433838210406448,0.9827197505731798,1.997414231300354,276000.0,9.2537260055542
277,0.8447099583272741,0.9820816317712527,2.036243438720703,277000.0,9.097221374511719
278,0.8381749949077455,0.9811708364654621,2.052932024002075,278000.0,9.224696159362793
279,0.8400742002360496,0.9821228516288835,2.0410983562469482,279000.0,9.208456039428711
280,0.8393314354121002,0.9817510272429658,2.0076346397399902,280000.0,9.228626251220703
281,0.8380692276304329,0.9835998982703608,2.016683578491211,281000.0,9.078934669494629
282,0.8399134781666328,0.9832870642317976,1.966891884803772,282000.0,9.096232414245605
283,0.8393425281522239,0.9775575378546754,2.2147371768951416,283000.0,9.02099323272705
284,0.836771574591685,0.9795114007346646,2.135087251663208,284000.0,9.320592880249023
285,0.8430074855129812,0.9782864005881603,2.1810295581817627,285000.0,9.105676651000977
286,0.8461297506705555,0.9858128888606971,1.8155862092971802,286000.0,8.97797966003418
287,0.8453907422578021,0.9815115699616033,2.146857261657715,287000.0,9.036958694458008
288,0.8414154626899917,0.9800058652624267,2.088958740234375,288000.0,9.332816123962402
289,0.8364665484101061,0.9840680720433688,1.9145530462265015,289000.0,9.195809364318848
290,0.8417451099352921,0.9845308161099247,1.8799339532852173,290000.0,9.052529335021973
291,0.8412414828107736,0.9823102388960393,2.0028252601623535,291000.0,9.178011894226074
292,0.8419965115170075,0.9865592626644677,1.840972900390625,292000.0,9.114011764526367
293,0.8403776686571702,0.984177730492863,1.97078537940979,293000.0,9.324810028076172
294,0.8368729991807256,0.9840448557716858,1.8987360000610352,294000.0,9.304037094116211
295,0.8423232112485223,0.981967521610141,2.026068687438965,295000.0,9.253768920898438
296,0.836775034194699,0.9826273907603603,1.9388442039489746,296000.0,9.345746040344238
297,0.8405084335968076,0.9829710309287273,2.0048868656158447,297000.0,9.3465576171875
298,0.8425385253529389,0.9847548248842302,1.8853683471679688,298000.0,9.072442054748535
299,0.8414591570468516,0.9854070773170399,1.8313184976577759,299000.0,9.251022338867188
300,0.8419727024420187,0.9850877952682672,1.7998634576797485,300000.0,9.063396453857422
301,0.8398653706232371,0.9837830376180655,1.9486875534057617,301000.0,9.063799858093262
302,0.8388892706321291,0.9832364814425514,1.9784965515136719,302000.0,9.325425148010254
303,0.8379307411615283,0.9822991873495766,1.9848560094833374,303000.0,9.085832595825195
304,0.8402067274247284,0.980334920846984,2.0672292709350586,304000.0,9.232025146484375
305,0.8377996873937356,0.9789182779871397,2.1916565895080566,305000.0,9.170578956604004
306,0.8390996513949541,0.9847985445408695,1.8494577407836914,306000.0,9.174881935119629
307,0.8377254933148894,0.9850062510372147,1.9099255800247192,307000.0,9.112427711486816
308,0.8407783871624915,0.9859374671509221,1.8206413984298706,308000.0,9.163681030273438
309,0.8368553456324405,0.9815520614789912,2.1190531253814697,309000.0,9.552605628967285
310,0.8385626767329203,0.9858091298760863,1.840880274772644,310000.0,9.365694046020508
311,0.8389241864947896,0.9810414856889412,2.054969072341919,311000.0,9.266154289245605
312,0.8362525462888762,0.9843947803150476,1.8782883882522583,312000.0,9.180496215820312
313,0.8343533861195067,0.984589215407713,1.865145206451416,313000.0,9.248815536499023
314,0.8396774952795832,0.981282828511768,2.078979730606079,314000.0,9.04331111907959
315,0.8363722704161202,0.984683671648076,1.8950074911117554,315000.0,9.186161041259766
316,0.8382786021114262,0.980101912740318,2.0983853340148926,316000.0,8.925843238830566
317,0.8424167842331562,0.9842731979677417,1.8758083581924438,317000.0,9.032668113708496
318,0.8339695889942983,0.9834945966723367,2.0222389698028564,318000.0,9.339529991149902
319,0.836537791766711,0.9833676960443899,1.9710129499435425,319000.0,9.369111061096191
320,0.8321799280590337,0.9858125665213313,1.8359345197677612,320000.0,9.386727333068848
321,0.836139694832234,0.9838658081193201,2.029470443725586,321000.0,9.12067699432373
322,0.8315354550723967,0.9828611471372574,2.0231759548187256,322000.0,9.05459976196289
323,0.8375936709807336,0.9823074776464641,1.9747755527496338,323000.0,9.177115440368652
324,0.8357464199435884,0.9796680593680532,2.1410417556762695,324000.0,9.123331069946289
325,0.8373491123344854,0.9848083106046828,1.8609603643417358,325000.0,9.09630012512207
326,0.8312271156243591,0.9837250048106743,1.9243849515914917,326000.0,9.575427055358887
327,0.8335188544654915,0.9845818644865191,1.8643503189086914,327000.0,9.319674491882324
328,0.8362136822301964,0.9832426354068098,2.0103108882904053,328000.0,9.372045516967773
329,0.8343508656395969,0.984020659053972,1.926011323928833,329000.0,9.301568984985352
330,0.8365405130711063,0.9844338466899887,1.8916370868682861,330000.0,9.177020072937012
331,0.8382259060284166,0.9837072225222084,1.9749643802642822,331000.0,9.225028991699219
332,0.8295739332512114,0.9831588748703397,1.9547377824783325,332000.0,9.161345481872559
333,0.8337117112752985,0.9843087448736698,1.9338724613189697,333000.0,9.17719841003418
334,0.8359481665094777,0.9831120954534586,1.9927586317062378,334000.0,9.239180564880371
335,0.8295284313667352,0.9788761134561473,2.139465093612671,335000.0,9.36484432220459
336,0.8308086533416842,0.98558336382608,1.7989399433135986,336000.0,9.186596870422363
337,0.8359353223518168,0.985606743323629,1.8771271705627441,337000.0,9.213939666748047
338,0.8343041042068124,0.986702728866487,1.7560794353485107,338000.0,9.277132034301758
339,0.834231760260905,0.9855567309879468,1.859197974205017,339000.0,9.250544548034668
340,0.8358224448796915,0.9837810965580795,1.8881959915161133,340000.0,9.253377914428711
341,0.8340349231799293,0.9845611328416844,1.9567714929580688,341000.0,9.460382461547852
342,0.8325595950022245,0.9853268159589538,1.7990158796310425,342000.0,9.24875545501709
343,0.8347716963930731,0.98443436700499,1.8883483409881592,343000.0,9.202140808105469
344,0.832029412797371,0.9826722046693295,1.9286843538284302,344000.0,9.578021049499512
345,0.8336497845884243,0.9815793683215995,2.0570051670074463,345000.0,9.475748062133789
346,0.8351998576001057,0.9837090641341008,1.9639110565185547,346000.0,9.27389907836914
347,0.8344916455245919,0.9809885343963798,2.040752410888672,347000.0,9.215009689331055
348,0.8344544891011733,0.9862191280202394,1.8444631099700928,348000.0,9.198824882507324
349,0.8336382689537852,0.9852424474106819,1.8717468976974487,349000.0,9.056617736816406
